"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890148"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890149"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890150"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890151"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890152"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890153"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890154"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890155"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890156"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890157"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890158"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890159"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890160"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890161"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890162"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890163"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890164"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890165"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890166"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890167"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890168"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890169"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890170"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890171"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890172"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890173"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890174"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890175"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890176"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890177"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890178"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890179"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890180"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890181"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890182"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890183"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890184"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890185"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890186"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890187"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890188"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890189"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890190"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890191"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890192"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890193"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890194"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890195"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890196"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890197"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890198"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890199"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890200"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890201"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890202"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890203"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890204"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890205"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890206"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890207"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890208"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890209"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890210"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890211"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890212"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890213"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890214"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890215"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890216"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890217"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890218"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890219"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890220"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890221"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890222"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890223"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890224"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890225"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890226"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890227"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890228"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890229"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890230"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890231"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890232"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890233"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890234"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890235"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890236"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890237"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890238"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890239"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890240"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890241"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890242"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890243"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890244"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890245"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890246"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890247"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890248"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890249"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890250"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890251"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890252"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890253"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890254"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890255"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890256"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890257"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890258"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890259"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890260"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890261"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890262"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890263"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890264"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890265"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890266"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890267"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890268"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890269"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890270"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890271"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890272"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890273"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890274"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890275"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890276"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890277"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890278"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890279"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890280"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890281"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890282"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890283"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890284"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890285"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890286"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890287"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890288"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890289"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890290"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890291"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890292"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890293"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890294"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890295"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890296"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890297"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890298"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890299"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890300"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890301"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890302"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890303"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890304"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890305"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890306"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890307"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890308"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890309"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890310"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890311"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890312"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890313"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890314"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890315"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890316"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890317"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890318"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890319"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890320"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890321"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890322"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890323"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890324"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890325"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890326"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890327"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890328"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890329"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890330"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890331"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890332"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890333"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890334"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890335"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890336"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890337"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890338"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890339"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890340"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890341"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890342"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890343"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890344"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890345"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890346"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890347"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890348"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890349"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890350"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890351"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890352"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890353"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890354"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890355"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890356"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890357"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890358"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890359"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890360"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890361"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890362"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890363"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890364"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890365"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890366"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890367"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890368"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890369"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890370"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890371"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890372"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890373"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890374"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890375"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890376"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890377"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890378"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890379"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890380"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890381"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890382"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890383"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890384"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890385"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890386"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890387"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890388"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890389"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890390"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890391"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890392"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890393"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890394"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890395"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890396"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890397"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890398"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890399"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890400"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890401"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890402"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890403"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890404"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890405"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890406"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890407"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890408"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890409"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890410"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890411"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890412"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890413"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890414"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890415"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890416"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890417"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890418"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890419"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890420"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890421"
"Python for Everybody - Exploring data in python3","Charles R Severance","2016","English","20","14","231","1234567890422"
"Think Python - How to Think Like a Computer Scientist","Allan B. Downey","2002","English","14","16","467","1234567890423"
"Think Python - How to Think Like a Computer Scientist","Allan B. Downey","2002","English","14","16","467","1234567890424"
"Think Python - How to Think Like a Computer Scientist","Allan B. Downey","2002","English","14","16","467","1234567890425"
"Think Python - How to Think Like a Computer Scientist","Allan B. Downey","2002","English","14","16","467","1234567890426"
"Think Python - How to Think Like a Computer Scientist","Allan B. Downey","2002","English","14","16","467","1234567890427"
"Think Python - How to Think Like a Computer Scientist","Allan B. Downey","2002","English","14","16","467","1234567890428"
"Think Python - How to Think Like a Computer Scientist","Allan B. Downey","2002","English","14","16","467","1234567890429"
"Think Python - How to Think Like a Computer Scientist","Allan B. Downey","2002","English","14","16","467","1234567890430"
"Think Python - How to Think Like a Computer Scientist","Allan B. Downey","2002","English","14","16","467","1234567890431"
"Think Python - How to Think Like a Computer Scientist","Allan B. Downey","2002","English","14","16","467","1234567890432"
"Think Python - How to Think Like a Computer Scientist","Allan B. Downey","2002","English","14","16","467","1234567890433"
"Think Python - How to Think Like a Computer Scientist","Allan B. Downey","2002","English","14","16","467","1234567890434"
"Think Python - How to Think Like a Computer Scientist","Allan B. Downey","2002","English","14","16","467","1234567890435"
"Think Python - How to Think Like a Computer Scientist","Allan B. Downey","2002","English","14","16","467","1234567890436"
"Think Python - How to Think Like a Computer Scientist","Allan B. Downey","2002","English","14","16","467","1234567890437"
"Think Python - How to Think Like a Computer Scientist","Allan B. Downey","2002","English","14","16","467","1234567890438"
